Ref,Val,Package,PosX,PosY,Rot,Side
"50K","R_0402_1005Metric","R_0402_1005Metric",160.490000,-64.500000,180.000000,top
"50K","R_0402_1005Metric","R_0402_1005Metric",64.490000,-128.500000,180.000000,top
"50K","R_0402_1005Metric","R_0402_1005Metric",104.490000,-88.500000,180.000000,top
"50K","R_0402_1005Metric","R_0402_1005Metric",88.500000,-72.500000,180.000000,top
"50K","R_0402_1005Metric","R_0402_1005Metric",232.490000,-80.500000,180.000000,top
"50K","R_0402_1005Metric","R_0402_1005Metric",112.490000,-16.500000,180.000000,top
"50K","R_0402_1005Metric","R_0402_1005Metric",200.500000,-56.500000,180.000000,top
"50K","R_0402_1005Metric","R_0402_1005Metric",216.500000,-40.500000,180.000000,top
"50K","R_0402_1005Metric","R_0402_1005Metric",56.490000,-72.500000,180.000000,top
"50K","R_0402_1005Metric","R_0402_1005Metric",168.490000,-80.500000,180.000000,top
"50K","R_0402_1005Metric","R_0402_1005Metric",40.490000,-48.500000,180.000000,top
"50K","R_0402_1005Metric","R_0402_1005Metric",72.500000,-48.500000,180.000000,top
"50K","R_0402_1005Metric","R_0402_1005Metric",144.500000,-56.500000,180.000000,top
"50K","R_0402_1005Metric","R_0402_1005Metric",192.490000,-80.500000,180.000000,top
"50K","R_0402_1005Metric","R_0402_1005Metric",256.490000,-40.500000,180.000000,top
"50K","R_0402_1005Metric","R_0402_1005Metric",56.490000,-56.500000,180.000000,top
"50K","R_0402_1005Metric","R_0402_1005Metric",224.490000,-8.500000,180.000000,top
"50K","R_0402_1005Metric","R_0402_1005Metric",80.500000,-80.500000,180.000000,top
"50K","R_0402_1005Metric","R_0402_1005Metric",144.500000,-88.500000,180.000000,top
"50K","R_0402_1005Metric","R_0402_1005Metric",120.490000,-80.500000,180.000000,top
"50K","R_0402_1005Metric","R_0402_1005Metric",64.490000,-120.500000,180.000000,top
"50K","R_0402_1005Metric","R_0402_1005Metric",96.490000,-72.500000,180.000000,top
"50K","R_0402_1005Metric","R_0402_1005Metric",200.500000,-64.500000,180.000000,top
"50K","R_0402_1005Metric","R_0402_1005Metric",200.500000,-104.500000,180.000000,top
"50K","R_0402_1005Metric","R_0402_1005Metric",72.500000,-8.500000,180.000000,top
"50K","R_0402_1005Metric","R_0402_1005Metric",80.500000,-72.500000,180.000000,top
"50K","R_0402_1005Metric","R_0402_1005Metric",216.500000,-80.500000,180.000000,top
"50K","R_0402_1005Metric","R_0402_1005Metric",40.490000,-64.500000,180.000000,top
"50K","R_0402_1005Metric","R_0402_1005Metric",224.490000,-16.500000,180.000000,top
"50K","R_0402_1005Metric","R_0402_1005Metric",256.490000,-8.500000,180.000000,top
"50K","R_0402_1005Metric","R_0402_1005Metric",240.490000,-24.500000,180.000000,top
"50K","R_0402_1005Metric","R_0402_1005Metric",240.490000,-80.500000,180.000000,top
"50K","R_0402_1005Metric","R_0402_1005Metric",64.490000,-64.500000,180.000000,top
"50K","R_0402_1005Metric","R_0402_1005Metric",192.490000,-120.500000,180.000000,top
"50K","R_0402_1005Metric","R_0402_1005Metric",224.490000,-72.500000,180.000000,top
"50K","R_0402_1005Metric","R_0402_1005Metric",168.490000,-128.500000,180.000000,top
"50K","R_0402_1005Metric","R_0402_1005Metric",64.490000,-112.500000,180.000000,top
"50K","R_0402_1005Metric","R_0402_1005Metric",152.500000,-104.500000,180.000000,top
"50K","R_0402_1005Metric","R_0402_1005Metric",256.490000,-112.500000,180.000000,top
"50K","R_0402_1005Metric","R_0402_1005Metric",184.490000,-96.500000,180.000000,top
"50K","R_0402_1005Metric","R_0402_1005Metric",200.500000,-120.500000,180.000000,top
"50K","R_0402_1005Metric","R_0402_1005Metric",8.500000,-128.500000,180.000000,top
"50K","R_0402_1005Metric","R_0402_1005Metric",176.490000,-8.500000,180.000000,top
"50K","R_0402_1005Metric","R_0402_1005Metric",8.500000,-40.500000,180.000000,top
"50K","R_0402_1005Metric","R_0402_1005Metric",240.490000,-64.500000,180.000000,top
"50K","R_0402_1005Metric","R_0402_1005Metric",16.500000,-24.500000,180.000000,top
"50K","R_0402_1005Metric","R_0402_1005Metric",120.490000,-88.500000,180.000000,top
"50K","R_0402_1005Metric","R_0402_1005Metric",96.490000,-88.500000,180.000000,top
"50K","R_0402_1005Metric","R_0402_1005Metric",40.490000,-88.500000,180.000000,top
"50K","R_0402_1005Metric","R_0402_1005Metric",56.490000,-32.500000,180.000000,top
"50K","R_0402_1005Metric","R_0402_1005Metric",160.490000,-128.500000,180.000000,top
"50K","R_0402_1005Metric","R_0402_1005Metric",128.490000,-24.500000,180.000000,top
"50K","R_0402_1005Metric","R_0402_1005Metric",88.500000,-80.500000,180.000000,top
"50K","R_0402_1005Metric","R_0402_1005Metric",24.500000,-8.500000,180.000000,top
"50K","R_0402_1005Metric","R_0402_1005Metric",96.490000,-32.500000,180.000000,top
"50K","R_0402_1005Metric","R_0402_1005Metric",160.490000,-16.500000,180.000000,top
"50K","R_0402_1005Metric","R_0402_1005Metric",168.490000,-72.500000,180.000000,top
"50K","R_0402_1005Metric","R_0402_1005Metric",72.500000,-104.500000,180.000000,top
"50K","R_0402_1005Metric","R_0402_1005Metric",208.500000,-24.500000,180.000000,top
"50K","R_0402_1005Metric","R_0402_1005Metric",120.490000,-32.500000,180.000000,top
"50K","R_0402_1005Metric","R_0402_1005Metric",136.500000,-104.500000,180.000000,top
"50K","R_0402_1005Metric","R_0402_1005Metric",80.500000,-32.500000,180.000000,top
"50K","R_0402_1005Metric","R_0402_1005Metric",176.490000,-24.500000,180.000000,top
"50K","R_0402_1005Metric","R_0402_1005Metric",152.500000,-120.500000,180.000000,top
"50K","R_0402_1005Metric","R_0402_1005Metric",88.500000,-16.500000,180.000000,top
"50K","R_0402_1005Metric","R_0402_1005Metric",160.490000,-56.500000,180.000000,top
"50K","R_0402_1005Metric","R_0402_1005Metric",208.500000,-64.500000,180.000000,top
"50K","R_0402_1005Metric","R_0402_1005Metric",16.500000,-32.500000,180.000000,top
"50K","R_0402_1005Metric","R_0402_1005Metric",256.490000,-16.500000,180.000000,top
"50K","R_0402_1005Metric","R_0402_1005Metric",152.500000,-48.500000,180.000000,top
"50K","R_0402_1005Metric","R_0402_1005Metric",72.500000,-56.500000,180.000000,top
"50K","R_0402_1005Metric","R_0402_1005Metric",192.490000,-24.500000,180.000000,top
"50K","R_0402_1005Metric","R_0402_1005Metric",32.490000,-16.500000,180.000000,top
"MMBTA42","SOT-23","SOT-23",214.700000,-95.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",70.700000,-87.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",214.700000,-47.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",254.690000,-63.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",238.690000,-79.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",6.700000,-103.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",158.690000,-7.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",214.700000,-119.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",238.690000,-119.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",14.700000,-47.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",38.690000,-63.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",94.690000,-87.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",214.700000,-23.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",198.700000,-31.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",22.700000,-39.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",134.700000,-47.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",78.700000,-63.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",54.690000,-15.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",206.700000,-119.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",190.690000,-63.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",230.690000,-63.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",110.690000,-55.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",246.690000,-79.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",14.700000,-31.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",134.700000,-87.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",86.700000,-39.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",166.690000,-55.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",174.690000,-127.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",46.690000,-39.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",86.700000,-55.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",54.690000,-7.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",30.690000,-47.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",62.690000,-31.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",30.690000,-63.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",134.700000,-103.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",190.690000,-23.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",38.690000,-119.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",134.700000,-55.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",118.690000,-15.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",238.690000,-47.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",38.690000,-39.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",134.700000,-111.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",46.690000,-103.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",118.690000,-7.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",182.690000,-119.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",70.700000,-79.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",158.690000,-87.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",126.690000,-127.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",22.700000,-15.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",254.690000,-71.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",62.690000,-119.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",166.690000,-87.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",158.690000,-71.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",214.700000,-39.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",198.700000,-127.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",254.690000,-111.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",150.700000,-15.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",238.690000,-111.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",30.690000,-23.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",86.700000,-79.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",30.690000,-103.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",222.690000,-31.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",70.700000,-23.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",70.700000,-15.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",38.690000,-79.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",246.690000,-39.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",134.700000,-71.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",70.700000,-31.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",94.690000,-103.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",166.690000,-119.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",238.690000,-39.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",174.690000,-103.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",142.700000,-7.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",78.700000,-103.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",22.700000,-111.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",78.700000,-55.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",142.700000,-39.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",78.700000,-111.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",118.690000,-55.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",54.690000,-103.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",70.700000,-127.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",198.700000,-63.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",126.690000,-55.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",86.700000,-119.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",110.690000,-71.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",142.700000,-127.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",6.700000,-63.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",142.700000,-95.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",142.700000,-119.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",30.690000,-71.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",182.690000,-127.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",142.700000,-79.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",246.690000,-111.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",62.690000,-47.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",14.700000,-23.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",62.690000,-23.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",78.700000,-79.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",22.700000,-87.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",158.690000,-127.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",94.690000,-71.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",6.700000,-55.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",78.700000,-15.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",230.690000,-95.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",54.690000,-79.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",22.700000,-7.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",126.690000,-23.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",38.690000,-23.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",174.690000,-95.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",150.700000,-111.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",174.690000,-87.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",182.690000,-39.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",6.700000,-23.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",190.690000,-15.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",110.690000,-111.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",142.700000,-31.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",150.700000,-103.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",14.700000,-103.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",110.690000,-103.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",166.690000,-127.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",214.700000,-79.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",22.700000,-103.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",94.690000,-47.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",158.690000,-23.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",46.690000,-127.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",150.700000,-55.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",118.690000,-47.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",230.690000,-119.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",126.690000,-79.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",70.700000,-7.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",166.690000,-23.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",214.700000,-55.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",238.690000,-15.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",14.700000,-127.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",254.690000,-87.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",222.690000,-15.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",134.700000,-95.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",46.690000,-63.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",102.690000,-95.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",182.690000,-15.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",54.690000,-111.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",230.690000,-15.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",54.690000,-31.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",142.700000,-111.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",102.690000,-119.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",158.690000,-119.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",6.700000,-111.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",46.690000,-23.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",110.690000,-15.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",182.690000,-87.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",230.690000,-7.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",110.690000,-79.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",70.700000,-111.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",174.690000,-71.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",214.700000,-87.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",6.700000,-79.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",30.690000,-55.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",142.700000,-103.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",182.690000,-71.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",174.690000,-23.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",6.700000,-95.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",150.700000,-63.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",182.690000,-111.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",30.690000,-15.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",86.700000,-63.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",158.690000,-39.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",46.690000,-71.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",158.690000,-63.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",46.690000,-31.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",198.700000,-55.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",54.690000,-87.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",190.690000,-87.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",238.690000,-103.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",94.690000,-31.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",198.700000,-111.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",214.700000,-7.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",94.690000,-15.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",230.690000,-79.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",190.690000,-95.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",6.700000,-127.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",62.690000,-103.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",14.700000,-15.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",166.690000,-71.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",222.690000,-111.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",94.690000,-95.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",78.700000,-95.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",62.690000,-79.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",126.690000,-63.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",150.700000,-95.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",22.700000,-23.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",78.700000,-127.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",174.690000,-55.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",222.690000,-7.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",6.700000,-31.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",134.700000,-127.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",22.700000,-31.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",134.700000,-79.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",158.690000,-111.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",222.690000,-55.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",246.690000,-23.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",214.700000,-111.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",238.690000,-95.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",150.700000,-127.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",30.690000,-119.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",222.690000,-39.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",238.690000,-127.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",110.690000,-127.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",126.690000,-15.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",222.690000,-23.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",110.690000,-63.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",94.690000,-39.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",30.690000,-87.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",190.690000,-71.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",190.690000,-127.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",198.700000,-71.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",86.700000,-7.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",254.690000,-15.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",230.690000,-55.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",94.690000,-119.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",118.690000,-103.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",62.690000,-87.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",46.690000,-7.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",38.690000,-47.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",62.690000,-71.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",86.700000,-127.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",22.700000,-119.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",78.700000,-47.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",46.690000,-87.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",182.690000,-95.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",134.700000,-63.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",238.690000,-31.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",174.690000,-111.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",46.690000,-47.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",86.700000,-87.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",190.690000,-31.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",222.690000,-87.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",158.690000,-55.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",14.700000,-71.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",134.700000,-39.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",118.690000,-111.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",230.690000,-87.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",182.690000,-31.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",102.690000,-39.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",174.690000,-7.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",62.690000,-111.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",14.700000,-111.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",158.690000,-15.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",182.690000,-63.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",214.700000,-15.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",94.690000,-79.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",134.700000,-119.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",54.690000,-55.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",6.700000,-87.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",54.690000,-127.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",166.690000,-79.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",198.700000,-23.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",78.700000,-71.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",126.690000,-119.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",134.700000,-7.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",158.690000,-47.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",86.700000,-47.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",206.700000,-31.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",206.700000,-55.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",54.690000,-47.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",214.700000,-103.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",110.690000,-95.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",78.700000,-87.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",182.690000,-7.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",38.690000,-15.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",230.690000,-47.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",206.700000,-87.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",190.690000,-103.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",62.690000,-63.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",62.690000,-95.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",254.690000,-103.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",70.700000,-95.000000,-90.000000,top
